State,Year,total_emissions_excluding_lucf,total_emissions_including_lucf,total_co2,total_ch4,total_n2o,total_f_gas,emission_by_energy,emission_by_industrial,emission_by_agriculture,emission_by_waste,emission_by_forestry,emission_by_bunker_fuel,emission_sub_electric,emission_sub_commercial,emission_sub_residential,emission_sub_industrial,emission_sub_transportation,emission_sub_fugitive,state_gdp,population,total_energy_use
Utah,2015,79.8273425,84.2268623,65.5727114,9.0610258,3.6471754,1.772661,66.230913,1.7878177,4.9866084,1.3845658,-1.382894618,0.0,33.2010405,2.34622,3.3372968,7.6999302,17.3404329,6.2585424,141602.0,2981835.0,803446.0
Utah,2016,74.4966223,76.4204166,60.9230859,8.4466902,3.6074549,1.8112126,61.1821763,1.8021307,5.0472285,1.4121728,-3.205665205,0.0,27.7624309,2.5615067,3.6307258,7.4966662,17.7290553,5.3374103,147555.5,3041868.0,812753.0
Utah,2017,74.2959458,76.4950159,60.7922676,8.3625359,3.590564,1.8283526,60.9814791,1.8128968,5.0169184,1.4388956,-2.950867387,0.0,27.4523136,2.6374064,3.8318553,7.3291809,17.7751092,5.2363963,153986.0,3101042.0,829148.0
Utah,2018,75.3252582,78.407899,62.28823,8.0876189,3.0892887,1.8601207,62.28823,1.8499427,4.6253126,1.3316478,-2.242966357,0.0,28.6640934,2.7094358,3.8785498,7.0821682,18.1631558,5.0551534,162574.4,3153550.0,835121.0
Vermont,1990,7.7499,0.8033559,5.4867084,1.1208219,0.703499,0.2233201,5.5512503,0.0740779,1.4033368,0.2042362,-6.6326159,0.0,0.0113589,0.5501941,1.2187978,0.4194143,3.1762283,0.0,13313.0,564798.0,3178.876265
Vermont,1991,7.6104034,0.6356894,5.6670545,1.0914093,0.4486473,0.2198521,5.7447931,0.072822,1.0727184,0.1910358,-6.6391502,0.0,0.0176144,0.6128367,1.277358,0.4205741,3.2154077,0.0,12952.0,568606.0,3341.111143
Vermont,1992,8.1156588,1.243553,6.1241962,1.094083,0.4580568,0.2279848,6.2084501,0.0753659,1.0727184,0.1792725,-6.6150086,0.0,0.0128552,0.6941345,1.3902277,0.4924069,3.4111015,0.0,13562.0,572751.0,3485.378722
Vermont,1993,8.2711544,1.4415402,6.1867843,1.1602684,0.4615693,0.2789125,6.2684248,0.0914292,1.1238977,0.1945747,-6.5986093,0.0,0.0071407,0.6453435,1.3572606,0.4994374,3.5756362,0.0,13755.0,577748.0,3441.103065
Vermont,1994,8.0850691,1.1605612,6.0281981,1.0965514,0.4677585,0.3279645,6.1064521,0.1140589,1.0727184,0.1987913,-6.6544337,0.0,0.0064673,0.6402918,1.2921421,0.3932573,3.6100939,0.0,14178.0,583836.0,3428.200881
Vermont,1995,8.1867557,1.3611457,6.0320336,1.1290136,0.46929,0.4464621,6.0763055,0.1635379,1.0983081,0.2336335,-6.5852636,0.0,0.0080943,0.5608443,1.2494386,0.3577596,3.7458899,0.0,14211.0,589002.0,3358.272055
Vermont,1996,8.6082648,1.7926749,6.3803419,1.1306391,0.4741412,0.521003,6.3610022,0.1882632,1.0983081,0.3671434,-6.6272434,0.0,0.0039791,0.6238121,1.313167,0.3786586,3.8886229,0.0,14839.0,593701.0,3529.780377
Vermont,1997,8.8351395,2.1155861,6.5654298,1.1251465,0.4738637,0.5805946,6.5679932,0.2130652,1.0983081,0.2751522,-6.5753391,0.0,0.0060157,0.6657562,1.2797766,0.6235471,3.8170516,0.0,17302.0,597239.0,3650.58715
Vermont,1998,8.5990515,1.8454675,6.2830344,1.1850575,0.4709812,0.6122961,6.3239416,0.2148131,1.1494874,0.2222985,-6.5751832,0.0,0.016905,0.7121932,1.2156068,0.4245081,3.7712779,0.0,18086.0,600416.0,3435.861553
Vermont,1999,8.8864553,2.1686841,6.5284028,1.2486032,0.461794,0.5849435,6.5608252,0.2054908,1.2006667,0.2078335,-6.5799876,0.0,0.0130321,0.6652426,1.1965861,0.5851999,3.9225121,0.0,18908.0,604683.0,3392.51828
Vermont,2000,9.0988691,2.3462188,6.7678937,1.2519333,0.4620672,0.5059488,6.7822485,0.1768623,1.2006667,0.2557555,-6.63396,0.0,0.0349768,0.7210264,1.3876677,0.517133,3.8624099,0.0,19952.0,609618.0,3717.189633
Vermont,2001,9.200356,2.5026003,6.6239639,1.5282569,0.5158017,0.4381188,6.7060942,0.1519166,1.2006667,0.7288133,-6.6009324,0.0,0.0136686,0.7447901,1.3729281,0.44076,3.9395521,0.0,20442.0,612223.0,3724.774706
Vermont,2002,8.9006126,2.1490787,6.3748663,1.539661,0.4966927,0.4020056,6.4355277,0.1423016,1.2006667,0.7563456,-6.6094237,0.0,0.0082619,0.688653,1.2860504,0.4271808,3.8580114,0.0,20954.0,615442.0,3740.474042
Vermont,2003,9.1668446,2.5026959,6.6286409,1.5851403,0.4557749,0.4141061,6.6418426,0.1441968,1.2262563,0.7788534,-6.5693186,0.0,0.0116162,0.729445,1.3788417,0.4660147,3.8631777,0.0,21604.0,617858.0,3808.059308
Vermont,2004,9.6032046,3.0211143,7.0739655,1.5648236,0.4321294,0.4263727,7.0360783,0.1559276,1.2006667,0.8008696,-6.5538593,0.0,0.0092706,0.7788682,1.545668,0.5460446,3.9414734,0.0,22438.0,619920.0,4064.137412
Vermont,2005,9.1744761,2.5343117,6.8361853,1.3647799,0.4183884,0.4392273,6.8055085,0.1596608,1.2006667,0.4237561,-6.5505151,0.0,0.0044086,0.6770597,1.4425349,0.5378397,3.9600548,0.0,22743.0,621215.0,4028.555609
Vermont,2006,9.0100982,2.3146974,6.6753375,1.3791425,0.4054384,0.4574091,6.6462208,0.1556754,1.2006667,0.4584302,-6.5763313,0.0,0.0042521,0.6377513,1.3457291,0.5214949,3.9693736,0.0,23010.0,622892.0,3953.914461
Vermont,2007,8.7744895,2.0930424,6.5161256,1.3070038,0.3895375,0.4799216,6.4801542,0.1604488,1.2006667,0.3290651,-6.5367942,0.0,0.004353,0.6411825,1.322504,0.4565882,3.8939772,0.0,22821.0,623481.0,3922.087395
Vermont,2008,8.1674539,1.4214971,5.9492169,1.3080366,0.3728923,0.5075427,5.910217,0.1688155,1.2262563,0.2745657,-6.5174974,0.0,0.0041668,0.5815676,1.1645645,0.4504341,3.5648217,0.0,22772.0,624151.0,3716.78644
Vermont,2009,8.4492255,1.8450412,6.1898697,1.3207897,0.3697062,0.5395671,6.1831091,0.1818931,1.2006667,0.2461883,-6.4345426,0.0,0.0039914,0.6326353,1.3321832,0.4382121,3.6099894,0.0,22108.0,624817.0,3899.458175
Vermont,2010,8.1781554,1.6424873,5.9277489,1.3262213,0.3598779,0.5661869,5.9104655,0.1950525,1.2006667,0.2511325,-6.3459362,0.0,0.0044641,0.5922173,1.1931658,0.4628181,3.5060223,0.0,23341.0,625916.0,3799.844246
Vermont,2011,8.122309,1.5778173,5.8606728,1.3539824,0.3496791,0.5743505,5.8306063,0.1976075,1.2262563,0.2514893,-6.3465353,0.0,0.0041418,0.6068862,1.1637691,0.5011431,3.4018454,0.0,23639.0,626592.0,3761.994481
Vermont,2012,7.6901708,1.1258464,5.501583,1.3058208,0.341183,0.5755151,5.4624357,0.1955013,1.2006667,0.2520099,-6.3113542,0.0,0.0031828,0.5725894,1.0037706,0.4474806,3.3094902,0.0,28893.6,626090.0,129759.0
Vermont,2013,8.3728949,2.0756249,5.8022499,1.3619544,0.6034497,0.5783697,5.7582651,0.2047006,1.531285,0.2533352,-6.1731968,0.0,0.0047511,0.7190191,1.1625962,0.3644375,3.3586026,0.0,28367.9,626210.0,137698.0
Vermont,2014,8.560506,2.4395466,5.950115,1.395369,0.5997125,0.5900081,5.8969604,0.209424,1.5568747,0.2553463,-6.0506378,0.0,0.0044099,0.7513227,1.2656597,0.3945204,3.3151751,0.0,28510.1,625214.0,140498.0
Vermont,2015,8.914595,2.9200361,6.2051787,1.4813893,0.6037782,0.6002085,6.1928417,0.2115115,1.5824644,0.2567206,-5.9889327,0.0,0.0039302,0.9456261,1.3298048,0.3686399,3.367585,0.0,28876.6,625216.0,140924.0
Vermont,2016,8.6922814,2.7016719,5.99505,1.4893913,0.5992915,0.6006849,5.9719737,0.2070719,1.608054,0.2578892,-5.959202,0.0,0.0042766,0.819154,1.2166583,0.3786286,3.3944443,0.0,29206.3,623657.0,135650.0
Vermont,2017,8.5867044,2.6827354,5.9022678,1.4893751,0.5958655,0.5961875,5.8786719,0.2048861,1.608054,0.2585725,-5.8754147,0.0,0.0048792,0.7368879,1.2711928,0.3965078,3.3014816,0.0,29312.4,624344.0,134598.0
Vermont,2018,8.642374,2.8614938,5.93025,1.51925,0.5967244,0.5961495,5.93025,0.2045596,1.608054,0.2584676,-5.7808801,0.0,0.0039503,0.8693522,1.3737605,0.4054725,3.0888474,0.0,29565.4,624358.0,139153.0
Virginia,1990,138.0779694,97.4344892,96.629486,40.3394518,6.4828786,0.5686827,116.3968198,0.9263196,6.2998998,9.5642297,-41.9780942,0.0,23.2746839,4.2621437,6.3454168,14.9856287,46.1597202,28.0137327,173022.0,6216884.0,49484.05695
Virginia,1991,136.3896743,95.2663747,97.6200993,36.8317197,6.5928977,0.5589093,114.7466011,0.8855163,6.3223225,9.7294326,-42.1788259,0.014896901,25.2958522,4.0349995,6.2303875,15.2728317,45.2072577,24.4234764,172407.0,6301217.0,49664.33473
Virginia,1992,138.7080448,98.0137907,99.1502992,37.5406143,6.7430291,0.5940368,116.456356,0.9303724,6.3447453,10.3143706,-42.0825601,0.011654599,26.8984828,4.449142,6.7942651,14.4157248,45.1455312,24.8427268,175795.0,6414307.0,50301.15324
Virginia,1993,138.0951224,97.4108847,103.4197448,31.0141759,6.8612603,0.6894628,115.7490348,1.0550835,6.3671681,10.0597423,-42.015996,0.00848523,31.4791836,4.8412698,7.0337498,13.0328362,46.0119521,18.5705447,180781.0,6509630.0,52072.48192
Virginia,1994,135.2557064,93.0593232,102.4990818,28.6850602,6.6373516,0.8482593,113.0950004,1.2360125,6.077466,9.8804031,-42.8419921,0.011651575,29.3704237,4.8954615,6.9548268,13.2355043,46.8145981,16.5020974,188082.0,6593139.0,52625.00785
Virginia,1995,136.4425279,95.0447542,105.0211422,26.3335012,6.7095858,1.2108409,113.6094521,1.4521029,6.1223115,10.0494433,-42.3770041,0.010219224,30.6203765,5.1273654,7.0280411,13.3173623,47.6502043,14.0505878,193402.0,6670693.0,54241.76233
Virginia,1996,141.6683888,100.0084277,109.6378322,26.1629952,7.0716294,1.4602081,118.0603668,1.521837,6.4344364,10.1022652,-43.0468362,0.007462086,33.3656059,5.8547584,7.9310411,13.1916067,48.1512379,13.8410405,201703.0,6750884.0,55672.03993
Virginia,1997,143.5089899,102.4900424,113.2050448,24.0222284,6.6942481,1.6939885,119.0466875,2.1050937,6.2120025,9.7478464,-42.7595518,0.01082164,34.6670806,5.4113436,7.559251,13.69016,49.5257021,12.0824884,257517.0,6829183.0,55578.6251
Virginia,1998,143.1546184,101.6763375,114.4846616,21.81343,6.642186,1.8252997,118.5763298,2.1811333,6.1223115,9.8561962,-43.0558594,0.00980624,36.4785485,5.2173899,6.9278818,13.2850885,50.2227049,10.1132037,269698.0,6900918.0,56238.14843
Virginia,1999,144.6597575,103.3781819,116.0406337,21.4230795,6.6200656,2.0418386,120.3678355,2.2814927,6.1223115,8.9669512,-43.052379,0.007976653,38.0637794,5.1946158,7.0467734,12.9671203,51.0804631,9.8250998,284538.0,7000174.0,57707.20819
Virginia,2000,153.0505252,112.1347867,124.9308309,20.3611692,6.5922221,2.1864281,128.0937992,2.3861919,6.0326204,9.1709735,-43.5650656,0.006422676,42.6461407,5.6572028,8.0355219,12.9653651,53.8224552,8.9129285,298266.0,7105817.0,60145.31768
Virginia,2001,150.0843447,109.2881834,122.5076519,19.7854294,6.3980078,2.330689,125.4560596,2.175197,6.0998887,9.4657192,-43.203881,0.005583115,42.099596,5.156232,7.2735947,12.6476942,53.6900816,8.5232241,311397.0,7198362.0,58535.66949
Virginia,2002,148.8166418,107.7997332,121.3848917,19.6342729,6.2626942,2.449298,123.7817453,2.2367952,6.1223115,9.953561,-43.244353,0.004688481,41.1787695,4.8283235,7.0810738,12.4479874,53.7607014,8.4413983,315625.0,7286873.0,59322.29949
Virginia,2003,153.2089134,113.3748173,125.521247,19.8835477,6.1120828,2.5425843,128.0168264,2.3032942,6.1223115,9.6461698,-42.801503,0.004922931,40.8144266,5.5490074,8.0715311,13.2731348,55.4808998,8.7193755,326171.0,7366977.0,61153.72916
Virginia,2004,156.0212851,117.0008699,129.2905305,18.5716676,6.0117926,2.6291594,131.7452779,2.3365865,5.9653521,8.1640772,-42.4841637,0.013126781,40.5103917,5.4035941,8.1401588,13.5426249,59.6041379,8.676273,339818.0,7475575.0,64308.84222
Virginia,2005,156.3578398,117.1909438,131.0555584,17.1037351,5.5939443,2.7248313,132.1590559,2.3396674,5.8774549,8.156565,-42.6109141,0.001516129,41.3113913,5.4244635,8.251013,13.562287,60.4502311,6.9830937,356370.0,7577105.0,66170.30979
Virginia,2006,150.5937018,110.1107376,124.720138,18.0574647,5.4055918,2.8525115,126.2461078,2.4289037,5.8998777,8.493791,-43.0229054,0.0017863,36.8210809,4.8224748,6.836568,12.7365412,61.5421333,7.6783058,363185.0,7673725.0,64791.64092
Virginia,2007,156.5504457,117.2120341,129.9541349,18.3614163,5.5849371,3.0122931,132.0103546,2.4945094,6.0998887,7.7884008,-42.7528012,0.00254253,41.3781023,4.9182481,7.2085882,12.9425008,61.2786783,8.7962505,366846.0,7751000.0,66839.66096
Virginia,2008,145.2047431,104.4718149,119.0958372,17.9910563,5.4120018,3.2196149,120.736739,2.6160394,6.077466,8.1749573,-42.7040591,0.00235831,36.1207227,4.7425487,6.8542273,12.4721058,56.1447784,8.3718094,366445.0,7833496.0,64439.25003
Virginia,2009,132.2245314,90.1052154,107.4592603,16.6003795,5.17882,3.4579291,109.4424221,2.5416049,5.9205066,7.0480773,-42.4976555,0.00156068,31.0629898,4.6920396,6.7791608,9.6982594,53.8520562,7.5791248,363730.0,7925937.0,61509.0684
Virginia,2010,137.6090411,96.3268011,111.0749932,18.5206677,5.0766451,3.6790384,113.564261,2.8510441,6.077466,7.3204299,-42.3957829,0.002720351,34.0118365,4.8070875,7.0225604,9.8705251,53.3047844,9.1261373,377466.0,8025105.0,62811.55894
Virginia,2011,127.4636246,83.7672364,102.2682852,17.1272978,4.9405959,3.7805619,104.1664415,2.9531737,5.9877749,6.7431368,-43.1894699,0.001181469,28.3252996,4.4568469,6.2838406,9.5353941,51.344496,8.3987298,381493.0,8104384.0,60188.03096
Virginia,2012,123.4704364,78.6435155,100.488781,14.8344979,4.5339581,3.8287347,101.1634174,2.9946756,5.67565,5.8965641,-43.6331019,0.002625019,25.0571521,4.3519285,5.3445113,9.6747571,53.6784008,6.9555515,445120.7,8185080.0,2348356.0
Virginia,2013,132.3669865,89.5140887,107.615927,16.0443524,5.1362077,3.8705465,108.6981065,3.0282926,6.4120136,5.9868983,-43.0386833,0.002625019,30.6874786,4.7392092,6.4245017,9.648172,53.6805885,7.7766131,446625.0,8252427.0,2416930.0
Virginia,2014,130.6443562,87.7799043,106.6252247,15.049188,5.0902294,3.9857517,107.0440439,3.0887017,6.2326315,6.1147296,-42.8875117,0.002625019,30.149122,5.1656227,6.8919586,9.3206973,52.5936542,6.9657203,446790.6,8310993.0,2435979.0
Virginia,2015,129.0020636,85.3917715,105.7525941,14.4700817,4.7004609,4.0681238,105.7266885,3.1335632,5.9429294,6.0750632,-43.2712409,0.002625019,31.7401962,5.6045629,6.3954457,8.6573401,50.8282574,6.5341865,455830.0,8361808.0,2374507.0
Virginia,2016,129.7751504,85.972379,106.8384674,14.4079581,4.3589992,4.106997,106.8463354,3.1325269,5.6532273,5.9695267,-43.4810734,0.002625019,33.5269722,5.47881,5.6300383,8.623956,51.0984423,6.6466347,460185.0,8410106.0,2332102.0
Virginia,2017,125.3620009,81.4926539,101.9263747,14.8955815,4.6017979,4.0979849,102.4106855,3.1454048,5.9653521,5.7706508,-43.1203532,0.002625019,28.6795254,5.5698828,5.4938161,8.5177038,51.0546116,7.2710081,468125.4,8463587.0,2302335.0
Virginia,2018,129.7459665,87.0949167,106.3985008,14.6482547,4.5791771,4.1200339,106.3985008,3.1639601,5.9653521,5.9929647,-42.6510499,0.002625019,30.5549517,6.0009115,6.4931407,8.5828733,52.1361775,6.8078561,478835.0,8501286.0,2401238.0
Washington,1990,83.3697851,62.6916275,65.415156,8.171048,8.2220993,2.6826267,65.5369517,1.532434,9.1091218,3.9923878,-20.059462,0.0,7.6050388,3.0652373,3.4924238,16.2602375,34.2568507,0.087995596,141946.0,4903043.0,51571.86712
Washington,1991,83.8551051,63.4210416,66.0502777,8.1636192,7.9477832,2.6975485,66.0089827,1.627007,8.8792166,3.8458368,-19.9911095,0.056916354,8.030157,3.1522346,3.7730174,15.3196866,34.832444,0.090494171,145050.0,5025624.0,51337.15826
Washington,1992,91.3122772,72.0753852,73.0712704,8.0770406,8.1993753,2.6418845,73.4538175,1.5713713,8.8792166,3.5932851,-19.9290224,0.054623078,10.3109348,2.6472236,3.4535489,17.5205975,38.6265564,0.092394496,150245.0,5160757.0,52223.60379
Washington,1993,87.1867456,74.0494713,68.6824735,8.246924,8.8658137,2.5395063,68.9380463,1.491255,9.6873681,3.871833,-15.8380374,0.042433099,10.393257,3.013336,4.1192327,15.4788333,35.3106506,0.083385548,154090.0,5278842.0,52218.05988
Washington,1994,91.2499615,78.3021716,72.976245,8.4213183,8.1374457,2.4523274,73.4316565,1.4237146,9.1695009,3.8231833,-16.0850665,0.039780553,12.0730738,2.99255,4.1586272,17.6927684,36.1695742,0.086095271,159470.0,5375161.0,51952.02795
Washington,1995,90.342751,76.8870135,71.2880765,8.3397811,8.9963552,2.8044922,71.6204087,1.5859554,9.7163965,3.9287857,-16.3106658,0.036152371,8.4479349,3.0677951,4.0548659,17.1537972,37.8949599,0.085655381,160182.0,5481027.0,53177.25659
Washington,1996,94.144301,80.8589637,74.6228759,8.3716802,8.9896974,3.0900056,74.7284402,1.7569303,9.6293113,4.0775734,-16.5526012,0.043927737,10.8365247,3.1692327,4.6511949,18.1372938,37.4003772,0.080323914,169162.0,5569753.0,52778.82607
Washington,1997,92.3755784,78.3802259,73.2153469,8.3935178,8.2396694,3.3283678,72.6487202,2.0892681,8.8792166,4.1142424,-16.8357217,0.058416967,9.1038453,3.1659493,4.7210055,16.4366392,38.275416,0.079092222,223784.0,5674747.0,53512.10857
Washington,1998,97.1210115,83.3539964,77.6911526,8.1951341,8.2373488,3.5201711,76.9922686,2.1553974,8.9663019,4.0138347,-17.1106475,0.040928714,11.7795099,2.9809421,4.6160841,21.4182287,36.1158686,0.081608393,237384.0,5769562.0,55315.33992
Washington,1999,98.220643,84.1796294,78.5485341,8.2602765,8.1480796,3.7434176,78.0594916,2.2082906,8.9372735,3.8030716,-17.3738459,0.037603704,10.7507164,3.3909957,5.1670323,21.8812496,36.7120444,0.072159556,257112.0,5842564.0,57474.31369
Washington,2000,96.4562137,81.6913401,77.2980428,8.0377051,7.7016877,3.7795093,76.5555662,2.2324444,8.7654251,3.6336457,-17.6558026,0.036646037,14.16938,3.3231859,5.0811801,16.4370581,37.3568813,0.075133212,259155.0,5910512.0,55726.47102
Washington,2001,90.9623307,74.951397,72.3619466,8.3099348,7.5674744,3.3499846,72.1503532,1.8519482,8.6783398,4.0735894,-17.9272503,0.044620316,14.0625051,3.7523695,5.904039,12.529291,35.6770441,0.081366365,255435.0,5985722.0,50189.29232
Washington,2002,85.0034675,67.6460087,66.8001048,7.8257079,7.777705,3.4768084,66.5033023,1.8611664,8.9663019,3.664168,-18.1964776,0.018972017,11.4745314,3.2210849,5.4560583,11.1962144,34.5381039,0.102529561,257788.0,6052349.0,46540.56994
Washington,2003,86.658076,69.1738032,68.4387368,7.3749659,8.0564332,3.5534295,68.2629633,1.8527341,9.2832924,3.0864186,-18.4241462,0.022373768,14.1229768,3.1703603,4.9181,11.2054006,34.51196,0.109655779,261996.0,6104115.0,46853.59909
Washington,2004,88.043143,70.2864437,69.9081492,7.70871,7.9190104,3.2145722,69.9971844,1.6392368,9.2252355,3.4246496,-18.7088508,0.01422707,14.0829842,3.0304306,4.8677657,11.8624866,35.7364789,0.099467927,266089.0,6178645.0,48406.64903
Washington,2005,89.0273815,70.9469587,71.3122261,7.4455155,7.3712908,3.3072003,71.2530369,1.6423699,8.7340744,3.4934443,-18.9955313,0.016398058,14.1126116,3.1903947,4.8884023,12.862054,35.8624729,0.09265843,279333.0,6257305.0,49175.23613
Washington,2006,87.3653345,68.5838296,69.5843876,7.5708428,7.2559232,3.4617028,69.4288813,1.6772925,8.7921313,3.6327606,-19.289144,0.040751897,9.612286,3.2675742,4.9287151,14.022723,36.7473236,0.045396648,290742.0,6370753.0,51902.18318
Washington,2007,92.6553297,74.1925518,74.0480031,7.9083116,7.5029823,3.6310922,73.8059232,1.7193153,9.3703776,3.7945766,-19.5649623,0.034292994,11.922843,3.2896897,5.0811078,13.8687416,38.9116794,0.0,305728.0,6461587.0,51809.67553
Washington,2008,89.7837164,70.4241445,71.5691112,7.8427919,6.9537667,3.81732,71.2114221,1.7784889,8.8792166,3.8836892,-19.8549516,0.036376601,12.8101603,3.7220675,5.4246678,14.4250859,34.7098314,0.0,308180.0,6562231.0,51692.04391
Washington,2009,86.8883496,66.5885582,69.0151536,7.9326801,6.4300428,3.9188313,69.1168254,1.6439674,8.5622261,3.8150628,-20.1649585,0.031816501,12.6906187,3.5398735,5.4885791,13.2902976,33.9584942,0.0,300785.0,6667426.0,51555.563
Washington,2010,86.4591079,65.6076806,68.1255466,8.3213494,6.3989886,4.1713426,68.1114236,1.7592175,8.3880555,4.4000454,-20.4570725,0.023678599,13.1375919,3.5228192,5.020825,12.6430167,33.6444353,0.0,307685.0,6743636.0,51542.68601
Washington,2011,81.8411994,59.8307613,63.2985426,8.5540654,6.6706675,4.2806569,63.1024758,1.8174883,8.908245,4.4640058,-20.7458413,0.018990443,7.4010618,3.6279828,5.4833792,12.261714,33.5022458,0.0,313783.0,6823267.0,52420.71488
Washington,2012,81.9175553,59.46099,63.6264726,8.7262377,6.2113704,4.198886,63.4141845,1.7723427,8.7073683,4.5235571,-21.0298592,0.027621888,6.2223491,3.5664317,4.9463923,12.9373346,34.6610142,0.0,400623.3,6897058.0,2047699.0
Washington,2013,85.4435918,63.0538198,67.2226318,7.6318683,6.9499666,4.2446651,66.9789834,1.8028126,9.4574629,3.2805477,-21.3051596,0.027621888,11.712101,3.6794166,5.1720135,12.3144127,33.7687934,0.0,411468.9,6963985.0,2045739.0
Washington,2014,83.3807963,60.8921741,66.0250841,7.1732563,6.1314659,4.370765,65.7518623,1.8401591,8.7654251,2.8161059,-21.1804947,0.027621888,11.7224309,3.6947249,4.9826713,11.9681992,33.0829259,0.0,426481.6,7054655.0,2021490.0
Washington,2015,86.248733,64.388756,68.4033358,7.5515679,6.0956542,4.479418,68.2271048,1.8425835,8.8815389,3.0563056,-21.0547699,0.027621888,10.8866901,3.9183805,4.6441103,13.0644533,35.1741117,0.0,446628.3,7163657.0,2010043.0
Washington,2016,90.5778081,69.5692468,72.3025985,7.6260246,6.2223319,4.559669,72.4362241,1.8089985,8.8815389,3.0785654,-20.9243539,0.027621888,9.5893387,4.1675851,5.0420317,12.835387,39.6937224,0.0,463974.0,7294771.0,2073986.0
Washington,2017,90.2954833,69.4728288,72.2714177,7.6713431,5.7687557,4.5963386,72.3750317,1.8150116,8.5645484,3.1014312,-20.7858757,0.027621888,10.3851625,4.3757979,6.0324952,12.4161178,38.3438126,0.0,489435.0,7423362.0,2098406.0
Washington,2018,89.9820514,69.325206,72.0090556,7.59559,5.7329874,4.6444183,72.0090556,1.858357,8.5645484,3.0212978,-20.6568454,0.027621888,10.1331409,4.5330408,5.5662075,12.6355255,38.2869956,0.0,524486.9,7523869.0,2078665.0
West Virginia,1990,150.7705467,117.0754882,106.8360626,41.8395701,2.7128716,0.5427942,113.0977749,0.7636296,1.5453511,1.3454212,-33.707033,0.0,72.0612142,1.9075776,2.3190447,16.5886422,11.1776464,43.1673373,31349.0,1792548.0,17753.78253
West Virginia,1991,141.4561917,108.7685929,98.9148525,40.7251503,2.7214513,0.5422954,105.8347452,0.7449044,1.5997266,1.373173,-33.6022129,0.0,66.9742107,1.7514736,2.2440357,14.4522591,11.0770757,41.8186147,31986.0,1798735.0,16989.78174
West Virginia,1992,143.2726903,110.646604,100.876812,40.3827216,2.7801177,0.5454729,107.2020775,0.7428304,1.6269143,1.3980161,-33.1476964,0.0,68.8078557,1.7948382,2.3711747,13.6439436,11.9989149,41.3628108,32880.0,1806451.0,17328.01047
West Virginia,1993,137.46429,104.2242026,102.0026682,32.2083062,2.7865846,0.5462905,102.3609588,0.918804,1.6269143,1.4218835,-35.3693191,0.0,68.9346418,1.7736149,2.4479589,13.7989003,12.3864151,32.1923901,33836.0,1817539.0,17932.90112
West Virginia,1994,145.4141242,111.0820093,110.0733213,31.4531557,2.8709598,0.5725846,108.2919151,1.0527754,1.5997266,1.4432122,-35.8861862,0.0,75.2473239,1.7706632,2.4418957,14.5954738,13.0305414,31.3514088,35963.0,1820421.0,18582.64702
West Virginia,1995,142.8126542,109.2451449,108.0968313,30.7120758,2.8645727,0.7099901,106.3013191,1.0072556,1.6269143,1.4750406,-34.9672897,0.0,74.818908,1.7302366,2.3503458,13.4308629,13.1704241,30.4457273,36902.0,1823700.0,18628.61105
West Virginia,1996,148.1296406,113.8322823,110.6863486,33.5967629,2.9063837,0.805744,110.4235682,0.9931066,1.5997266,1.5241111,-35.3120261,0.0,80.0145009,1.898673,2.5611033,12.0179459,11.9241539,33.622392,37750.0,1822808.0,17928.81879
West Virginia,1997,151.7538229,117.5014965,115.5934489,31.642977,2.9789826,0.8859006,112.2863227,1.5383196,1.5453511,1.5520622,-34.5482351,0.0,84.1334871,1.8251129,2.5389922,10.9629201,12.9720593,31.4699828,47387.0,1819113.0,17880.234
West Virginia,1998,155.6721309,121.0746383,117.6971946,33.5876362,2.9670255,0.9282504,115.2699965,1.5584275,1.5453511,1.5729937,-34.4475428,0.0,83.4703495,1.9120221,2.1753664,13.0793592,13.578945,33.6210536,48361.0,1815609.0,18567.57767
West Virginia,1999,155.8798044,121.3605863,119.1345766,31.985922,2.9536639,1.0054872,115.5545316,1.4770618,1.5453511,1.5933868,-34.2644223,0.0,86.8347829,2.0258556,2.3093205,11.6890709,13.2222249,31.8037755,50191.0,1811799.0,18112.62451
West Virginia,2000,154.0172497,119.4874711,118.4915026,30.6249604,2.9082559,1.0159774,114.0128345,1.5611195,1.4909756,1.5833325,-34.6337887,0.0,85.440844,2.1110722,2.2951612,11.7714727,13.6039277,30.3712062,49564.0,1807021.0,18608.85458
West Virginia,2001,144.9217721,111.6482357,108.8435271,32.0229231,2.7935467,0.9758935,106.9141126,1.5990252,1.4637879,1.5792104,-34.0298372,0.0,75.8202316,1.8663569,2.3115534,11.9579333,13.3890045,31.9950294,49945.0,1801481.0,18463.50342
West Virginia,2002,157.2409845,122.7907103,121.6273146,30.5836935,2.8130127,1.0214104,116.4850627,1.6031576,1.5181634,1.5168379,-33.8817669,0.0,87.858861,1.6145593,2.1184342,13.2574733,13.1721444,30.4263498,50571.0,1805414.0,19082.37983
West Virginia,2003,152.6124853,118.9982075,118.1984583,29.4473132,2.7269432,1.0404723,112.871042,1.6590709,1.4909756,1.4617563,-33.2122643,0.0,86.9502248,1.738027,2.2000918,11.2773195,12.5517217,29.2904928,50570.0,1812295.0,17980.88112
West Virginia,2004,150.5297744,117.3110621,115.5404436,29.9569698,3.1677843,1.0660209,110.9705567,1.6760492,1.7878657,1.4879807,-32.8753118,0.0,82.9927845,1.6714704,2.1770914,11.8931577,13.1615944,29.854256,51433.0,1816438.0,18598.97635
